"review_id","app_id","user_id","app_name","category","app_version","platform","device_model","country","review_date","rating","review_text","sentiment_label","review_length_words","helpful_votes","total_votes","verified_user","subscription_user","in_app_purchase","app_price","app_size_mb","download_count","daily_active_users","monthly_active_users","session_duration_min","crash_count","update_frequency_days","developer_reply","response_time_hours","retention_7d","retention_30d","churn_probability","language","os_version","network_type"
"2351","1565","721838","HealthPlus","Social","2.0","Android","Samsung S23","Germany","2022-01-07 01:59:41.381873608","3","Decent features but needs improvement.","neutral","5","3","16","1","1","1","15.71","180.24","4156511","154123","1496808","61.6","3","161","0","0","0.447","0.309","0.8","German","Android 14","WiFi"
"2353","1599","802949","HealthPlus","Gaming","1.0","iOS","iPhone 14","USA","2022-02-20 00:20:20.956760645","2","Not satisfied. Too many issues.","negative","5","6","11","0","1","0","31.5","171.96","2636826","15735","279431","91.81","3","176","0","0","0.59","0.798","0.409","English","iOS 17","5G"
"2360","1566","866822","HealthPlus","Finance","2.0","Android","Pixel 8","UK","2022-01-19 02:15:22.094343662","5","Highly recommend this app. Works perfectly.","positive","6","10","7","0","1","0","3.89","335.58","2318279","235599","519269","75.35","1","39","1","16.0","0.735","0.468","0.828","English","Android 13","WiFi"
"2364","1994","300757","HealthPlus","Finance","1.0","Android","OnePlus 11","USA","2024-06-24 17:28:46.639513731","5","Fantastic performance. Very intuitive and useful.","positive","6","7","13","1","1","0","8.21","323.43","2140834","147610","643756","42.58","3","156","0","0","0.112","0.511","0.396","English","Android 14","WiFi"
"2365","1454","568653","HealthPlus","Gaming","1.2","Android","OnePlus 11","Germany","2024-01-03 11:25:37.776216507","1","Very disappointing experience. Needs improvement.","negative","5","5","6","1","1","1","40.34","474.02","3254470","58239","824191","57.33","4","84","1","36.76","0.273","0.458","0.102","German","Android 13","5G"
"2367","1049","251925","HealthPlus","Gaming","3.0","iOS","iPhone 14","India","2020-09-05 14:05:53.336436510","4","Fantastic performance. Very intuitive and useful.","positive","6","4","10","0","1","0","37.26","452.7","3989497","86683","591696","111.76","7","96","0","0","0.495","0.096","0.427","English","iOS 17","5G"
"2368","1721","949251","HealthPlus","Health","2.0","Android","OnePlus 11","India","2019-02-22 12:32:56.189708233","1","Very disappointing experience. Needs improvement.","negative","5","3","10","0","1","0","30.88","368.13","2813658","4920","21320","48.69","2","67","1","52.72","0.245","0.231","0.781","English","Android 13","5G"
"2369","1413","653695","HealthPlus","Health","3.0","iOS","iPhone 14","Germany","2022-04-19 09:20:16.231615305","5","Highly recommend this app. Works perfectly.","positive","6","5","9","0","0","0","19.43","37.69","3415933","397381","1060975","70.25","3","52","1","4.65","0.186","0.343","0.105","German","iOS 16","5G"
"2371","1361","247787","HealthPlus","Health","2.0","Android","Samsung S23","India","2020-12-15 06:26:56.899017811","2","Slow performance and poor usability.","negative","5","4","15","1","0","0","36.34","71.24","3930773","428866","1833433","78.15","1","66","0","0","0.657","0.317","0.585","English","Android 14","4G"
"2373","1618","970001","HealthPlus","Health","3.0","Android","OnePlus 11","Germany","2022-11-08 08:12:37.779331684","5","Amazing experience. Exceeded my expectations.","positive","5","2","10","1","1","0","28.6","84.3","3943472","25681","1489603","54.65","1","138","0","0","0.127","0.062","0.481","German","Android 13","WiFi"
"2374","1541","208444","HealthPlus","Social","1.2","Android","OnePlus 11","India","2019-12-01 13:47:55.445775270","4","Great design and very helpful for daily tasks.","positive","8","7","8","1","0","1","23.1","245.25","4264634","164076","945070","52.37","1","81","1","50.15","0.493","0.215","0.129","English","Android 14","4G"
"2386","1099","446731","HealthPlus","Health","3.0","Android","Samsung S23","Canada","2024-06-19 12:15:06.846453667","5","Fantastic performance. Very intuitive and useful.","positive","6","4","5","1","1","1","23.7","43.83","2453163","212134","1853489","55.96","3","22","1","52.23","0.651","0.465","0.412","French","Android 13","4G"
"2391","1599","945603","HealthPlus","Education","2.0","Android","Pixel 8","Canada","2024-01-25 16:29:36.324596643","4","Absolutely love this app. Smooth experience and great features.","positive","9","5","8","1","1","1","21.23","354.61","3955646","86911","113160","8.66","2","144","0","0","0.77","0.561","0.75","English","Android 14","WiFi"
"2393","1888","899531","HealthPlus","Gaming","2.5","Android","Samsung S23","USA","2021-05-14 16:56:49.885304928","3","It works fine for basic usage.","neutral","6","2","15","1","1","0","18.08","310.56","3835304","64873","362738","21.08","3","61","1","25.54","0.634","0.256","0.277","English","Android 13","WiFi"
"2399","1953","302242","HealthPlus","Finance","3.0","Android","Pixel 8","India","2023-07-26 06:29:22.504183768","3","Fair performance.","neutral","2","5","12","0","1","0","21.9","219.26","4171010","212034","1187152","46.49","1","105","1","10.97","0.532","0.433","0.675","English","Android 13","5G"
"2400","1150","274855","HealthPlus","Finance","2.0","Android","Samsung S23","Germany","2023-12-17 15:28:44.122251749","4","Fantastic performance. Very intuitive and useful.","positive","6","6","10","1","1","1","10.28","473.62","3517694","82778","276181","53.57","3","96","1","1.78","0.186","0.632","0.544","German","Android 14","4G"
"2402","1651","263424","HealthPlus","Gaming","3.0","iOS","iPhone 14","Germany","2019-10-04 18:49:52.534420966","2","Slow performance and poor usability.","negative","5","2","7","1","0","0","10.71","21.0","935281","67087","655306","97.28","2","44","0","0","0.286","0.168","0.33","German","iOS 17","4G"
"2407","1904","960134","HealthPlus","Gaming","3.0","Android","Samsung S23","UK","2022-04-14 21:53:44.749235392","3","Okay experience overall.","neutral","3","7","7","1","0","1","34.12","190.17","121479","343081","983740","86.91","3","22","0","0","0.599","0.707","0.609","English","Android 14","5G"
"2409","1984","457304","HealthPlus","Education","1.0","iOS","iPhone 14","Canada","2022-11-02 23:00:31.301445484","1","App keeps crashing and is full of bugs.","negative","8","7","14","1","0","0","13.34","407.69","4459342","412964","1574194","92.92","1","73","1","61.49","0.753","0.266","0.808","English","iOS 16","WiFi"
